Bin Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR5312314	f__Spirochaetaceae (UID2512)	56	235	124	126	103	6	0	0	0	48.22	2.96	33.33
ERR5312315	f__Spirochaetaceae (UID2512)	56	235	124	145	87	3	0	0	0	37.96	1.21	0.00
ERR5312316	k__Bacteria (UID203)	5449	99	54	68	31	0	0	0	0	44.06	0.00	0.00
ERR5312317	f__Spirochaetaceae (UID2512)	56	235	124	129	100	6	0	0	0	46.79	3.27	33.33
ERR5312318	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	17.14	0.00	0.00
ERR5312319	f__Spirochaetaceae (UID2512)	56	235	124	125	107	3	0	0	0	49.32	1.81	33.33
ERR5312320	f__Spirochaetaceae (UID2512)	56	235	124	134	98	3	0	0	0	47.17	1.88	33.33
ERR5312321	f__Spirochaetaceae (UID2512)	56	235	124	137	95	3	0	0	0	45.39	1.02	33.33
ERR5312322	f__Spirochaetaceae (UID2512)	56	235	124	162	70	3	0	0	0	34.10	1.41	66.67
ERR5312323	f__Spirochaetaceae (UID2512)	56	235	124	172	61	2	0	0	0	29.05	1.21	50.00
ERR5312324	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
ERR5312325	f__Spirochaetaceae (UID2512)	56	235	124	121	108	6	0	0	0	47.83	3.83	0.00
ERR5312327	k__Bacteria (UID203)	5449	99	54	89	10	0	0	0	0	16.67	0.00	0.00
ERR5312328	k__Bacteria (UID203)	5449	99	54	69	29	1	0	0	0	38.84	0.93	0.00
ERR5312329	k__Bacteria (UID203)	5449	99	54	77	21	1	0	0	0	29.78	0.93	0.00
ERR5312330	k__Bacteria (UID203)	5449	99	54	73	25	1	0	0	0	35.38	0.93	100.00
ERR5312331	f__Spirochaetaceae (UID2512)	56	235	124	141	91	3	0	0	0	38.67	2.02	66.67
ERR5312332	k__Bacteria (UID203)	5449	99	54	80	18	1	0	0	0	25.03	0.93	100.00
ERR5312333	k__Bacteria (UID203)	5449	99	54	72	26	1	0	0	0	36.76	1.85	0.00
ERR5312334	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	24.69	0.00	0.00
ERR5312335	k__Bacteria (UID203)	5449	99	54	77	22	0	0	0	0	28.79	0.00	0.00
ERR5312336	k__Bacteria (UID203)	5449	99	54	79	19	1	0	0	0	23.20	0.17	100.00
ERR5312337	f__Spirochaetaceae (UID2512)	56	235	124	93	132	10	0	0	0	57.33	3.64	40.00
ERR5312338	f__Spirochaetaceae (UID2512)	56	235	124	172	62	1	0	0	0	27.13	0.81	100.00
ERR5312339	k__Bacteria (UID203)	5449	99	54	81	18	0	0	0	0	26.85	0.00	0.00
ERR5312340	f__Spirochaetaceae (UID2512)	56	235	124	128	102	5	0	0	0	45.95	1.82	40.00
ERR5312341	k__Bacteria (UID203)	5449	99	54	88	11	0	0	0	0	16.67	0.00	0.00
ERR5312342	f__Spirochaetaceae (UID2512)	56	235	124	112	118	5	0	0	0	55.18	1.26	20.00
ERR5312343	k__Bacteria (UID203)	5449	98	56	95	3	0	0	0	0	3.27	0.00	0.00
ERR5312344	k__Bacteria (UID203)	5449	99	54	70	29	0	0	0	0	37.88	0.00	0.00
ERR5312345	f__Spirochaetaceae (UID2512)	56	235	124	166	67	2	0	0	0	32.53	1.21	50.00
ERR5312346	k__Bacteria (UID203)	5449	99	54	86	13	0	0	0	0	17.62	0.00	0.00
ERR5312347	k__Bacteria (UID203)	5449	99	54	72	26	1	0	0	0	37.51	1.85	100.00
ERR5312348	f__Spirochaetaceae (UID2512)	56	235	124	155	78	2	0	0	0	32.82	0.09	0.00
ERR5312349	k__Bacteria (UID203)	5449	99	54	96	3	0	0	0	0	4.63	0.00	0.00
ERR5312350	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	21.46	0.00	0.00
ERR5312351	k__Bacteria (UID203)	5449	99	54	68	30	1	0	0	0	37.83	1.85	100.00
ERR5312352	f__Spirochaetaceae (UID2512)	56	235	124	144	87	4	0	0	0	41.20	1.77	0.00
ERR5312353	f__Spirochaetaceae (UID2512)	56	235	124	98	130	7	0	0	0	54.42	2.39	28.57
ERR5312354	f__Spirochaetaceae (UID2512)	56	235	124	169	62	4	0	0	0	26.30	1.51	0.00
ERR5312355	f__Spirochaetaceae (UID2512)	56	235	124	145	87	3	0	0	0	36.25	1.77	33.33
ERR7123576	f__Spirochaetaceae (UID2512)	56	235	124	1	224	10	0	0	0	99.97	2.17	30.00
ERR7123577	f__Spirochaetaceae (UID2512)	56	235	124	92	137	5	1	0	0	54.87	1.79	25.00
ERR7123578	k__Bacteria (UID203)	5449	99	54	88	11	0	0	0	0	7.14	0.00	0.00
ERR7123579	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.17	0.16	0.00
ERR7123580	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	0.95	50.00
ERR7123581	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR7123582	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR7123583	f__Spirochaetaceae (UID2512)	56	235	124	17	206	12	0	0	0	92.19	4.21	8.33
ERR7123584	f__Spirochaetaceae (UID2512)	56	235	124	17	218	0	0	0	0	93.15	0.00	0.00
ERR7123585	f__Spirochaetaceae (UID2512)	56	235	124	7	223	5	0	0	0	96.23	1.42	60.00
ERR7123586	f__Spirochaetaceae (UID2512)	56	235	124	2	229	1	3	0	0	99.17	2.52	70.00
ERR7123587	f__Spirochaetaceae (UID2512)	56	235	124	5	225	5	0	0	0	97.82	1.55	60.00
ERR7123588	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.40	100.00
ERR7123589	f__Spirochaetaceae (UID2512)	56	235	124	10	207	18	0	0	0	93.95	6.85	50.00
ERR7123590	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR7123591	f__Spirochaetaceae (UID2512)	56	235	124	2	232	0	1	0	0	99.71	0.09	100.00
ERR7168269	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	15.36	0.00	0.00
ERR7168270	k__Bacteria (UID203)	5449	99	54	84	15	0	0	0	0	17.34	0.00	0.00
ERR7168271	k__Bacteria (UID203)	5449	99	54	92	7	0	0	0	0	6.67	0.00	0.00
ERR7168272	f__Spirochaetaceae (UID2512)	56	235	124	98	124	13	0	0	0	55.57	2.52	23.08
ERR7168273	f__Spirochaetaceae (UID2512)	56	235	124	160	74	1	0	0	0	29.32	0.27	100.00
ERR7168274	f__Spirochaetaceae (UID2512)	56	235	124	166	66	3	0	0	0	32.61	1.77	33.33
SRR13721290	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
SRR3268722	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
