Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR5312314	f__Spirochaetaceae (UID2512)	56	235	124	130	98	7	0	0	0	48.08	3.36	28.57
ERR5312315	f__Spirochaetaceae (UID2512)	56	235	124	150	81	4	0	0	0	37.37	2.02	0.00
ERR5312316	k__Bacteria (UID203)	5449	99	54	67	32	0	0	0	0	44.98	0.00	0.00
ERR5312317	f__Spirochaetaceae (UID2512)	56	235	124	132	97	6	0	0	0	45.89	3.27	33.33
ERR5312318	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	17.90	0.00	0.00
ERR5312319	f__Spirochaetaceae (UID2512)	56	235	124	128	105	2	0	0	0	48.38	1.61	0.00
ERR5312320	f__Spirochaetaceae (UID2512)	56	235	124	144	87	4	0	0	0	43.62	2.02	25.00
ERR5312321	f__Spirochaetaceae (UID2512)	56	235	124	146	84	5	0	0	0	43.83	1.58	20.00
ERR5312322	f__Spirochaetaceae (UID2512)	56	235	124	169	63	3	0	0	0	29.39	1.41	66.67
ERR5312323	f__Spirochaetaceae (UID2512)	56	235	124	176	57	2	0	0	0	26.97	1.21	50.00
ERR5312324	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
ERR5312325	f__Spirochaetaceae (UID2512)	56	235	124	125	106	4	0	0	0	46.68	2.82	0.00
ERR5312327	k__Bacteria (UID203)	5449	99	54	91	8	0	0	0	0	12.96	0.00	0.00
ERR5312328	k__Bacteria (UID203)	5449	99	54	68	30	1	0	0	0	39.76	0.93	0.00
ERR5312329	k__Bacteria (UID203)	5449	99	54	78	21	0	0	0	0	28.86	0.00	0.00
ERR5312330	k__Bacteria (UID203)	5449	99	54	74	24	1	0	0	0	35.21	0.93	100.00
ERR5312331	f__Spirochaetaceae (UID2512)	56	235	124	142	91	2	0	0	0	38.57	1.21	100.00
ERR5312332	k__Bacteria (UID203)	5449	99	54	81	17	1	0	0	0	24.10	0.93	100.00
ERR5312333	f__Spirochaetaceae (UID2512)	56	235	124	175	57	3	0	0	0	26.39	2.02	66.67
ERR5312334	k__Bacteria (UID203)	5449	99	54	84	15	0	0	0	0	20.99	0.00	0.00
ERR5312335	k__Bacteria (UID203)	5449	99	54	80	19	0	0	0	0	26.57	0.00	0.00
ERR5312336	k__Bacteria (UID203)	5449	99	54	80	19	0	0	0	0	23.04	0.00	0.00
ERR5312337	f__Spirochaetaceae (UID2512)	56	235	124	99	129	7	0	0	0	54.69	3.25	28.57
ERR5312338	k__Bacteria (UID203)	5449	99	54	74	25	0	0	0	0	35.11	0.00	0.00
ERR5312339	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	25.00	0.00	0.00
ERR5312340	f__Spirochaetaceae (UID2512)	56	235	124	135	95	5	0	0	0	43.80	1.82	40.00
ERR5312341	k__Bacteria (UID203)	5449	99	54	89	10	0	0	0	0	14.81	0.00	0.00
ERR5312342	f__Spirochaetaceae (UID2512)	56	235	124	120	110	5	0	0	0	51.34	1.26	0.00
ERR5312343	k__Bacteria (UID203)	5449	99	54	97	2	0	0	0	0	2.47	0.00	0.00
ERR5312344	k__Bacteria (UID203)	5449	99	54	72	27	0	0	0	0	38.47	0.00	0.00
ERR5312345	f__Spirochaetaceae (UID2512)	56	235	124	174	61	0	0	0	0	30.41	0.00	0.00
ERR5312346	k__Bacteria (UID203)	5449	99	54	87	12	0	0	0	0	14.84	0.00	0.00
ERR5312347	k__Bacteria (UID203)	5449	99	54	73	25	1	0	0	0	36.59	1.85	100.00
ERR5312348	f__Spirochaetaceae (UID2512)	56	235	124	160	73	2	0	0	0	30.80	0.09	0.00
ERR5312349	k__Bacteria (UID203)	5449	99	54	97	2	0	0	0	0	2.78	0.00	0.00
ERR5312350	k__Bacteria (UID203)	5449	99	54	87	12	0	0	0	0	19.44	0.00	0.00
ERR5312351	k__Bacteria (UID203)	5449	99	54	72	26	1	0	0	0	33.04	1.85	100.00
ERR5312352	f__Spirochaetaceae (UID2512)	56	235	124	150	82	3	0	0	0	37.71	1.37	0.00
ERR5312353	f__Spirochaetaceae (UID2512)	56	235	124	101	128	6	0	0	0	54.83	1.58	33.33
ERR5312354	f__Spirochaetaceae (UID2512)	56	235	124	158	73	4	0	0	0	31.22	1.51	0.00
ERR5312355	f__Spirochaetaceae (UID2512)	56	235	124	139	94	2	0	0	0	38.01	1.61	0.00
ERR7123576	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	98.90	0.97	33.33
ERR7123577	f__Spirochaetaceae (UID2512)	56	235	124	93	135	7	0	0	0	54.19	2.06	14.29
ERR7123578	k__Bacteria (UID203)	5449	99	54	92	7	0	0	0	0	5.30	0.00	0.00
ERR7123579	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.17	0.38	0.00
ERR7123580	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.43	0.00
ERR7123581	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR7123582	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR7123583	f__Spirochaetaceae (UID2512)	56	235	124	17	205	13	0	0	0	92.19	5.42	15.38
ERR7123584	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR7123585	f__Spirochaetaceae (UID2512)	56	235	124	7	225	3	0	0	0	97.01	0.90	0.00
ERR7123586	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.27	100.00
ERR7123587	f__Spirochaetaceae (UID2512)	56	235	124	6	222	7	0	0	0	97.66	2.52	42.86
ERR7123588	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR7123589	f__Spirochaetaceae (UID2512)	56	235	124	11	205	19	0	0	0	94.33	7.64	47.37
ERR7123590	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR7123591	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR7168269	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	10.74	0.00	0.00
ERR7168270	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	15.49	0.00	0.00
ERR7168271	k__Bacteria (UID203)	5449	99	54	92	7	0	0	0	0	6.67	0.00	0.00
ERR7168272	f__Spirochaetaceae (UID2512)	56	235	124	99	122	14	0	0	0	54.96	2.54	21.43
ERR7168273	f__Spirochaetaceae (UID2512)	56	235	124	163	71	1	0	0	0	26.55	0.27	100.00
ERR7168274	k__Bacteria (UID203)	5449	99	54	72	26	1	0	0	0	32.10	0.17	0.00
SRR13721290	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
SRR3268722	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
