Bin.Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR5312315	f__Spirochaetaceae (UID2512)	56	235	124	146	84	5	0	0	0	37.95	1.64	0.00
ERR5312316	f__Spirochaetaceae (UID2512)	56	235	124	144	88	3	0	0	0	43.36	1.41	33.33
ERR5312317	f__Spirochaetaceae (UID2512)	56	235	124	127	102	6	0	0	0	47.73	2.51	50.00
ERR5312318	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	17.90	0.00	0.00
ERR5312319	f__Spirochaetaceae (UID2512)	56	235	124	126	106	3	0	0	0	48.11	1.81	0.00
ERR5312320	f__Spirochaetaceae (UID2512)	56	235	124	138	93	4	0	0	0	46.27	2.02	25.00
ERR5312321	f__Spirochaetaceae (UID2512)	56	235	124	146	84	5	0	0	0	44.30	1.18	60.00
ERR5312322	f__Spirochaetaceae (UID2512)	56	235	124	166	66	3	0	0	0	31.41	1.41	33.33
ERR5312323	f__Spirochaetaceae (UID2512)	56	235	124	170	62	3	0	0	0	30.26	1.41	33.33
ERR5312324	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
ERR5312325	f__Spirochaetaceae (UID2512)	56	235	124	128	102	5	0	0	0	45.31	3.63	0.00
ERR5312327	k__Bacteria (UID203)	5449	99	54	93	6	0	0	0	0	9.26	0.00	0.00
ERR5312328	k__Bacteria (UID203)	5449	99	54	68	29	2	0	0	0	39.76	2.78	0.00
ERR5312329	k__Bacteria (UID203)	5449	99	54	77	22	0	0	0	0	29.78	0.00	0.00
ERR5312330	k__Bacteria (UID203)	5449	99	54	77	21	1	0	0	0	30.58	0.93	100.00
ERR5312331	f__Spirochaetaceae (UID2512)	56	235	124	143	90	2	0	0	0	37.90	1.21	100.00
ERR5312332	k__Bacteria (UID203)	5449	99	54	81	17	1	0	0	0	23.18	0.93	100.00
ERR5312333	k__Bacteria (UID203)	5449	99	54	74	24	1	0	0	0	34.74	1.85	0.00
ERR5312334	k__Bacteria (UID203)	5449	99	54	83	16	0	0	0	0	21.36	0.00	0.00
ERR5312335	k__Bacteria (UID203)	5449	99	54	80	19	0	0	0	0	26.57	0.00	0.00
ERR5312336	k__Bacteria (UID203)	5449	99	54	79	19	1	0	0	0	23.20	0.17	100.00
ERR5312337	f__Spirochaetaceae (UID2512)	56	235	124	94	133	8	0	0	0	57.71	3.45	25.00
ERR5312338	k__Bacteria (UID203)	5449	99	54	74	25	0	0	0	0	35.11	0.00	0.00
ERR5312339	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	25.00	0.00	0.00
ERR5312340	f__Spirochaetaceae (UID2512)	56	235	124	130	100	5	0	0	0	45.55	1.82	40.00
ERR5312341	k__Bacteria (UID203)	5449	99	54	89	10	0	0	0	0	14.81	0.00	0.00
ERR5312342	f__Spirochaetaceae (UID2512)	56	235	124	118	112	5	0	0	0	52.31	1.26	20.00
ERR5312343	k__Bacteria (UID203)	5449	99	54	97	2	0	0	0	0	2.47	0.00	0.00
ERR5312344	f__Spirochaetaceae (UID2512)	56	235	124	161	72	2	0	0	0	35.84	1.61	0.00
ERR5312345	f__Spirochaetaceae (UID2512)	56	235	124	173	62	0	0	0	0	30.57	0.00	0.00
ERR5312346	k__Bacteria (UID203)	5449	99	54	88	10	1	0	0	0	13.92	1.85	100.00
ERR5312347	k__Bacteria (UID203)	5449	99	54	73	25	1	0	0	0	36.59	1.85	100.00
ERR5312348	f__Spirochaetaceae (UID2512)	56	235	124	155	78	2	0	0	0	32.82	0.09	0.00
ERR5312349	k__Bacteria (UID203)	5449	99	54	97	2	0	0	0	0	2.78	0.00	0.00
ERR5312350	k__Bacteria (UID203)	5449	99	54	87	12	0	0	0	0	19.44	0.00	0.00
ERR5312351	k__Bacteria (UID203)	5449	99	54	74	24	1	0	0	0	30.26	1.85	100.00
ERR5312352	f__Spirochaetaceae (UID2512)	56	235	124	151	81	3	0	0	0	39.45	1.37	0.00
ERR5312353	f__Spirochaetaceae (UID2512)	56	235	124	100	128	7	0	0	0	54.12	2.39	28.57
ERR5312354	f__Spirochaetaceae (UID2512)	56	235	124	169	64	2	0	0	0	26.23	1.21	0.00
ERR5312355	f__Spirochaetaceae (UID2512)	56	235	124	143	89	3	0	0	0	36.89	1.64	33.33
ERR7123576	f__Spirochaetaceae (UID2512)	56	235	124	1	229	4	1	0	0	99.73	1.45	71.43
ERR7123577	f__Spirochaetaceae (UID2512)	56	235	124	95	134	5	1	0	0	53.63	1.79	25.00
ERR7123578	k__Bacteria (UID203)	5449	99	54	90	9	0	0	0	0	6.04	0.00	0.00
ERR7123579	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.16	0.00
ERR7123580	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.97	0.78	40.00
ERR7123581	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR7123582	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR7123583	f__Spirochaetaceae (UID2512)	56	235	124	16	208	11	0	0	0	93.00	3.80	9.09
ERR7123584	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR7123585	f__Spirochaetaceae (UID2512)	56	235	124	7	223	5	0	0	0	97.01	0.66	40.00
ERR7123586	f__Spirochaetaceae (UID2512)	56	235	124	1	232	1	1	0	0	99.19	1.08	100.00
ERR7123587	f__Spirochaetaceae (UID2512)	56	235	124	7	218	10	0	0	0	97.26	4.16	60.00
ERR7123588	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.17	0.16	100.00
ERR7123589	f__Spirochaetaceae (UID2512)	56	235	124	12	208	15	0	0	0	93.93	4.93	46.67
ERR7123590	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR7123591	f__Spirochaetaceae (UID2512)	56	235	124	2	232	0	1	0	0	98.92	0.05	100.00
ERR7168269	k__Bacteria (UID203)	5449	99	54	84	15	0	0	0	0	12.59	0.00	0.00
ERR7168270	k__Bacteria (UID203)	5449	99	54	85	14	0	0	0	0	16.41	0.00	0.00
ERR7168271	k__Bacteria (UID203)	5449	99	54	92	7	0	0	0	0	6.67	0.00	0.00
ERR7168272	f__Spirochaetaceae (UID2512)	56	235	124	95	124	16	0	0	0	56.22	3.37	31.25
ERR7168273	f__Spirochaetaceae (UID2512)	56	235	124	160	74	1	0	0	0	27.76	0.27	100.00
ERR7168274	k__Bacteria (UID203)	5449	99	54	72	26	1	0	0	0	32.10	0.17	0.00
SRR13721290	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
SRR3268722	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
